fecha,Carbon,CicloCombinado,Cogeneracion,FuelGas,MotorDiesel,TurbinaGas,TurbinaVapor,ResiduosNoRenov,EmisionesTotal,EmisionesPorMWh
2011-09-05,142837.59800000003,60526.032,0,0,8651.906,3270.744,6131.085,942.76,255044.90000000002,0.34191567691561076
2011-09-06,159066.025,70613.337,0,0,8823.088,4038.725,7163.027,937.877,283112.26399999997,0.36224671464363456
2011-09-07,167845.816,75874.74,0,3.791,9021.951,4205.433,6911.104,978.774,297095.66699999996,0.37357693921163326
2011-09-08,173599.57400000002,73836.797,0,3.313,8927.28,3749.302,6717.027,980.989,299917.556,0.3781498891380238
2011-09-09,166340.214,63831.377,0,0,9104.16,4326.378,7258.399,992,284149.05600000004,0.3511087713886793
2011-09-10,114127.35,52038.224,0,0,8726.921,3371.745,5619.52,974.813,211624.503,0.2884196790739028
2011-09-11,93388.563,35107.665,0,0,8548.995,2901.777,4617.324,973.079,172338.216,0.26263859362145536
2011-09-12,153102.666,79917.288,0,0,9167.191,4718.547,5939.873,833.772,286105.348,0.35549323808896977
2011-09-13,162859.939,81806.633,0,0,8944.526,5314.851,6182.446,709.976,298582.70200000005,0.35285779093113606
2011-09-14,153130.012,76107.932,0,0,9204.253,4545.445,6442.414,722.731,283231.924,0.3266697806521381
2011-09-15,166037.924,85412.671,0,0,8834.056,4663.588,6211.179,705.119,305215.12200000003,0.35654804501414267
2011-09-16,179428.882,82855.855,0,0,8713.892,3733.601,6276.043,703.021,315435.649,0.379614369638022
2011-09-17,165248.941,46451.612,0,0,8303.607,2920.097,5040.242,741.988,256346.74,0.3679309863323648
2011-09-18,84171.52500000001,25339.575,0,0,7835.897,2013.969,4353.39,797.398,152145.807,0.23313597294311295
2011-09-19,140244.50400000002,46045.358,0,0,8024.959,3248.626,5317.997,897.814,237674.10600000003,0.31275712346061085
2011-09-20,164150.83500000002,62861.293,0,0,7945.56,3412.323,6067.623,914.375,279124.38300000003,0.3553502458416782
2011-09-21,169637.423,72048.24,0,0,8155.928,3549.772,5622.134,881.549,293622.82800000004,0.3708044421969583
2011-09-22,168269.631,71742.735,0,0,8188.819,4261.952,5447.379,936.02,292878.81799999997,0.3646533910831691
2011-09-23,164575.563,72049.86,0,0,8170.087,4219.933,6665.627,919.008,291093.66199999995,0.37382045936772196
2011-09-24,165906.792,45311.778,0,0,8127.202,3110.279,5980.656,944.198,257679.94099999996,0.38151933057603227
2011-09-25,159287.07200000001,37568.831,0,0,7671.482,1805.28,5999.389,915.905,241399.883,0.38631718935154336
2011-09-26,173214.04700000002,72182.766,0,0,8297.375,2414.391,6403.054,899.775,297173.32100000005,0.38824364936015837
2011-09-27,176583.00900000002,77821.306,0,0,8084.42,2282.206,6898.627,819.249,306363.30700000003,0.38786458128546686
2011-09-28,177155.918,76716.297,0,0,7905.235,2346.753,6238.021,830.927,305298.70900000003,0.3805572982672969
2011-09-29,171468.39399999997,71226.886,0,0,8081.282,2407.717,6489.142,882.837,294861.528,0.3693975395630532
2011-09-30,162575.10700000002,68785.798,0,0,8313.807,2773.847,6472.031,870.172,284206.24600000004,0.36057481807639885
2011-10-01,131694.17799999999,38627.151,0,0,7696.359,2229.263,6527.104,1037.52,215580.906,0.3190189782938523
2011-10-02,114981.693,34092.747,0,0,7366.551,2350.414,6339.002,987.723,193532.901,0.3210096486360972
2011-10-03,146386.228,72468.551,0,0,7295.747,3733.05,7694.582,793.128,272298.479,0.37226310462412643
2011-10-04,156371.56399999998,70888.389,0,0,7466.919,3711.207,7826.28,851.105,280828.0129999999,0.3718625604154809
2011-10-05,175991.586,63696.797,0,0,7546.862,3578.653,7594.792,950.796,293082.02199999994,0.38597735353424345
2011-10-06,179644.61599999998,59980.086,0,0,7327.325,3325.148,7029.087,1021.751,292073.518,0.37896148914576777
2011-10-07,139803.82299999997,41954.263,0,0,7336.777,3516.78,7176.276,1060.325,235676.613,0.30498971272566255
2011-10-08,75796.797,28822.162,0,0,7204.786,2037.84,6432.528,1021.832,149871.52500000002,0.22166804099601548
2011-10-09,76317.815,25679.414,0,0,7010.628,1686.024,6788.78,1108.124,146639.99900000004,0.23241657420167203
2011-10-10,140310.628,63365.91,0,0,7486.004,2590.317,7284.1,1079.487,255833.499,0.35394981527338826
2011-10-11,166480.453,74545.898,0,0,7413.054,3161.484,7592.613,1100.763,295048.482,0.4023655193998203
2011-10-12,159481.71300000002,54766.354,0,0,7214.851,2296.83,6340.41,1170.663,259943.738,0.39926410573396115
2011-10-13,171164.09100000001,62142.518,0,0,7508.804,2338.569,7024.304,1130.968,285538.065,0.3858597690259716
2011-10-14,176804.61299999998,61421.885,0,0,7186.729,3137.534,6755.253,1147.015,291262.828,0.39633864375512085
2011-10-15,159307.841,37114.062,0,0,7498.248,3298.656,5569.314,1129.73,242162.138,0.3672818341923195
2011-10-16,139685.84600000002,32883.88,0,0,6969.575,2764.894,5127.17,1155.568,216563.11000000004,0.35588392047659256
2011-10-17,154343.577,64057.705,0,0,7367.782,4196.5,6797.898,1148.687,271830.837,0.3730360552022058
2011-10-18,159262.19300000003,73992.701,0,0,7318.353,4050.342,5682.818,1145.33,285210.487,0.3883859397225452
2011-10-19,146763.484,61969.282,0,0,7551.831,5035.209,5416.93,1151.21,261470.31399999998,0.35656692069850743
2011-10-20,145594.688,51641.032,0,0,7537.146,4064.057,5981.099,1160.141,250640.385,0.31990368519442736
2011-10-21,165579.78900000002,60564.295,0,0,7473.44,3328.03,6644.987,1085.133,280110.691,0.36891157810004716
2011-10-22,141297.205,43511.633,0,0,7393.101,2118.193,6817.125,1110.783,230427.49699999997,0.3414782867791796
2011-10-23,69326.827,26395.354,0,0,7100.599,1813.381,6002.922,1087.236,139343.801,0.22217820146798387
2011-10-24,71794.789,44652.906,0,0,7167.184,3860.858,7209.893,1083.903,168924.525,0.23060790585508323
2011-10-25,97307.003,54196.277,0,0,6695.967,4908.767,7554.508,1057.592,205433.769,0.26836598267912576
2011-10-26,100458.774,51787.38,0,0,6812.507,3759.815,7273.009,987.085,205044.608,0.2733009312663898
2011-10-27,110658.896,58116.741,0,0,6924.909,4093.998,7278.243,977.667,222735.704,0.29086751281772166
2011-10-28,136452.977,67221.964,0,0,6984.875,3231.854,6546.87,1004.269,256912.112,0.3373644355442036
2011-10-29,152014.625,52649.315,0,0,6924.971,2792.139,5724.343,1040.231,250252.18199999997,0.38472827088238915
2011-10-30,154274.11599999998,44137.939,0,0,7038.974,2209.467,5681.735,1116.083,244568.555,0.3884995069639381
2011-10-31,138715.228,41577.206,0,0,7062.849,3135.855,6667.817,919.279,232702.681,0.3315955442793153
2011-11-01,134965.905,34812.702,0,0,6916.233,2312.146,6423.338,823.966,215029.47499999998,0.3460663759086151
2011-11-02,62910.425,36358.638,0,0,7295.358,3823.77,6687.587,783.511,152276.782,0.20307349914540698
2011-11-03,77079.497,34436.158,0,0,7423.587,3657.892,6705.41,746.924,163883.26499999998,0.21387256660399057
2011-11-04,90051.34,69253.583,0,6.014,7155.411,4368.44,6243.621,783.069,213425.547,0.2852132995452602
2011-11-05,51269.66500000001,23142.022,0,0,7147.773,2712.812,4877.821,1017.92,118981.67300000001,0.16792922484232903
2011-11-06,36274.474,22435.879,0,0,6482.704,2243.118,4070.035,1044.808,101180.175,0.1466256947246143
2011-11-07,125275.355,53645.545,0,0,6595.422,3343.596,5098.293,1047.517,229704.212,0.3004102159022495
2011-11-08,147825.417,53812.553,0,0,7333.158,3960.072,5082.177,1048.892,254052.387,0.32722267189532284
2011-11-09,145110.327,65457.193,0,0,7329.013,4977.754,4981.57,988.976,263691.504,0.34473845055120733
2011-11-10,140069.93199999997,57231.807,0,0,7476.989,4055.72,5546.84,1034.866,250611.30899999998,0.3289545935376707
2011-11-11,139270.785,46307.083,0,0,7606.503,3759.098,5904.076,1078.194,239237.33999999997,0.31646320326115857
2011-11-12,56487.14999999999,30392.435,0,0,7493.334,2386.719,5202.526,966.701,131456.255,0.20210132203504846
2011-11-13,23814.82,25238.147,0,0,7173.812,1896.17,4332.505,1069.184,91502.238,0.1423666584830919
2011-11-14,75562.922,41462.932,0,0,6906.621,3816.399,5724.322,1094.851,169184.67899999997,0.22529797806516239
2011-11-15,121359.843,62267.324,0,0,7093.24,3586.174,5607.292,1089.706,235851.195,0.30502174430605894
2011-11-16,146933.246,74125.379,0,0,7163.471,3861.704,5748.483,1059.113,274244.516,0.34305045995905825
2011-11-17,171437.36400000003,72081.202,0,0,7215.62,3452.394,5677.447,1029.071,296910.925,0.3791997712552929
2011-11-18,144139.40300000002,46831.802,0,0,6842.852,3503.053,5793.546,1020.101,244178.93600000002,0.30712064558384305
2011-11-19,140417.736,30754.035,0,0,6712.625,2928.712,5318.559,1018.442,215961.26100000003,0.3106714006078983
2011-11-20,126151.23899999999,33352.694,0,0,6532.332,1766.248,4231.568,1032.881,201071.332,0.3032934533617884
2011-11-21,165412.455,66947.262,0,0,7105.913,3412.599,5320.295,1033.45,283859.554,0.36563503227267496
2011-11-22,151738.745,50007.131,0,6.033,7246.856,4456.37,5586.15,1072.812,255287.10199999998,0.32330244114249224
2011-11-23,142390.21600000001,50868.106,0,0,7119.583,4251.198,5628.452,1056.483,246802.75700000004,0.30718960705227377
2011-11-24,162122.494,65171.335,0,0,7180.36,3071.087,5805.797,1007.195,280296.914,0.35720605851542886
2011-11-25,180199.599,59732.878,0,0,7163.601,2386.848,5586.156,1052.524,292630.88699999993,0.37165407850359394
2011-11-26,155360.762,46025.969,0,0,7023.517,1985.86,4980.374,1120.173,246125.38599999997,0.35238843603635533
2011-11-27,159190.55500000002,33050.569,0,0,6869.957,1046.671,4129.79,1099.454,234728.342,0.3617794740708378
2011-11-28,185110.433,70291.92,0,0,7261.371,2623.704,5735.087,1066.899,307797.03599999996,0.38596867371085003
2011-11-29,189511.518,66456.927,0,0,7792.022,2350.594,5606.062,1049.931,308841.74,0.3731179926776816
2011-11-30,194554.719,71019.939,0,0,7772.633,2441.172,5793.353,1048.285,318732.697,0.3830193632585108
2011-12-01,177253.464,51790.92,0,0,7850.716,2370.96,5630.445,1094.14,282222.788,0.34589165757665213
2011-12-02,128157.713,49476.91,0,1.804,7760.165,2227.191,6220.908,1111.94,231967.88999999998,0.28480425401264015
2011-12-03,120582.51599999997,47130.365,0,3.137,7492.493,1710.448,4450.584,1095.907,212668.865,0.3013683205148422
2011-12-04,98695.301,32080.662,0,3.037,7351.076,1089.193,4475.766,1071.324,174386.18000000002,0.26251911995172156
2011-12-05,122049.372,46799.903,0,0,7720.326,2112.167,5370.486,1040.322,220991.528,0.28280146158626773
2011-12-06,128475.944,40739.025,0,0,7437.258,1146.182,4712.201,1072.209,213686.878,0.29484461983081117
2011-12-07,134664.99000000002,60184.619,0,0,7780.636,2849.509,5800.546,1064.071,248854.07,0.32554614954713923
2011-12-08,158088.41299999997,47144.402,0,0,7572.254,2160.563,5162.599,1102.225,251766.26799999995,0.3665831584250102
2011-12-09,153349.874,66370.261,0,0,7787.607,2640.168,5401.029,1086.953,273426.895,0.35712016429359783
2011-12-10,108614.574,66476.666,0,0,7713.947,2064.046,4952.938,1111.867,220910.667,0.31381316548724164
2011-12-11,105829.57199999999,47170.035,0,0,7448.999,1593.699,4657.15,1106.702,197387.23499999996,0.2967752066186305
2011-12-12,98108.33,67200.305,0,4.171,7789.602,2549.376,5495.527,1107.777,218337.923,0.26882580891593055
2011-12-13,106671.16200000003,45296.676,0,7.466,7653.502,3178.981,6444.076,1073.582,206140.72600000002,0.24238773555959459
2011-12-14,112171.004,38790.675,0,3.836,7957.818,2649.709,6690.748,1072.958,205330.811,0.24308150424941322
2011-12-15,116709.928,42453.492,0,3.263,7757.664,2920.975,6749.484,1058.728,214584.032,0.2507513518256422
2011-12-16,104958.473,30087.422,0,5.209,7820.845,3583.518,6827.592,1027.638,190877.51600000003,0.22775610823061954
2011-12-17,91907.24900000003,32798.448,0,0,7612.216,2252.644,5717.109,966.014,171446.56200000003,0.22669615920531644
2011-12-18,100270.312,38221.956,0,0,7480.463,1855.168,5420.581,956.661,184486.037,0.26355934227421146
2011-12-19,131331.81399999998,77237.659,0,17.625,7801.625,3220.83,6572.173,999.165,263751.57699999993,0.310449114202104
2011-12-20,145555.084,61387.182,0,17.877,7795.224,3467.219,6852.157,1078.125,262035.515,0.296789127383905
2011-12-21,153785.586,48627.005,0,14.903,7773.203,3076.374,7142.748,1080.67,258046.70100000003,0.2969006616008143
2011-12-22,163034.004,52744.616,0,4.563,7905.64,2383.682,7294.596,986.356,271048.329,0.3276689026343715
2011-12-23,166050.45,38030.224,0,0,7960.061,2105.185,7024.526,956.556,258132.909,0.34193601609010127
2011-12-24,56352.06200000001,26204.514,0,0,7978.347,1885.417,6441.762,891.088,125096.06000000003,0.18719300017029566
2011-12-25,61784.148,30627.27,0,0,7470.531,1257.093,5281.469,863.943,130917.542,0.2236398783170547
2011-12-26,126025.885,41041.33,0,0,7507.444,2166.873,6176.181,874.376,213999.63599999997,0.32227890512067586
2011-12-27,167556,63740.858,0,0,8136.982,3247.225,6882.937,869.237,284358.83,0.372801304439701
2011-12-28,169082.569,46243.518,0,0,8110.305,3364.993,7237.84,890.181,269330.469,0.3520196831110816
2011-12-29,106896.754,36816.517,0,0,8111.608,3265.477,6805.462,881.548,197995.207,0.2533471163130999
2011-12-30,109867.687,46599.145,0,0,8172.813,2988.043,6675.583,935.386,210296.01200000002,0.27198553014713167
2011-12-31,96461.289,33412.693,0,0,8234.803,2446.371,6698.341,897.96,173435.493,0.25121076662168673
2012-01-01,91063.16,26889.904,0,0,7525.194,1401.816,5274.63,853.992,156239.38900000002,0.2485875782172482
2012-01-02,112443.65999999997,26080.945,0,0,7923.358,2256.481,6585.406,872.749,188861.231,0.24183302599658246
2012-01-03,160739.075,40253.227,0,0,8010.696,2883.93,6886.492,861.9,255991.63799999998,0.31936606868527745
2012-01-04,167501.669,41340.865,0,0,7810.276,2770.937,7014.453,963.299,264203.418,0.32278628221545475
2012-01-05,133103.098,33761.506,0,0,7952.382,2253.534,7224.477,1087.495,221836.92000000004,0.27916712774116237
2012-01-06,81854.223,23311.36,0,0,7564.393,1338.867,5753.579,1142.21,153735.00499999998,0.2176999617379956
2012-01-07,86863.144,30572.774,0,0,7857.769,2077.602,6841.887,1114.749,165085.86000000002,0.24170395697791833
2012-01-08,86884.574,31038.091,0,0,7755.448,1523.098,6109.399,1115.219,164475.205,0.2497118812798427
2012-01-09,133576.372,72419.626,0,3.292,8116.015,2636.47,7283.764,1068.502,262057.528,0.3211251889659614
2012-01-10,173512.47699999998,81718.493,0,3.871,8041.003,2238.634,7710.205,1028.428,311606.06799999997,0.37029857947769934
2012-01-11,193005.037,88262.161,0,3.478,7927.739,2702.546,7190.746,1048.585,337666.62400000007,0.3886116866647207
2012-01-12,200494.136,90098.258,0,9.047,8034.283,1909.336,7783.094,1011.034,347190.07499999995,0.401637299739676
2012-01-13,200604.49099999995,94382.475,0,5.928,8172.27,1894.274,7891.946,1041.002,351797.31299999997,0.40454467696341617
2012-01-14,180693.223,59704.575,0,0,8043.151,1778.356,6910.35,1104.594,289276.76900000003,0.3713998833577188
2012-01-15,167566.223,51980.336,0,0,7690.731,1074.118,6195.841,1070.065,266451.314,0.37021461345765344
2012-01-16,194591.627,85763.458,0,13.78,8341.983,1941.475,6449.552,1045.968,335080.172,0.37783119942256493
2012-01-17,205371.106,80188.367,0,4.031,7594.737,1942.282,7021.569,1051.121,339878.94999999995,0.38554330863290937
2012-01-18,200159.548,88601.334,0,13.496,7700.95,1775.005,6559.571,1079.953,343274.402,0.3947608102680562
2012-01-19,204400.066,82822.169,0,7.797,7894.33,2511.62,6471.88,1069.654,342402.14199999993,0.39809164523210205
2012-01-20,209384.952,54607.599,0,5.818,8095.419,1949.451,6450.578,1075.338,318839.88899999997,0.3705243476713162
2012-01-21,187992.25900000005,30474.657,0,0,7833.989,1438.87,6411.288,1060.525,265610.3060000001,0.3554177680621655
2012-01-22,173746.237,24809.478,0,0,7771.085,1137.156,6005.978,1061.704,244670.42999999996,0.3450545041168482
2012-01-23,190031.199,47206.326,0,0.179,8266.21,3341.154,6796.023,1043.488,292833.808,0.3484126263979074
2012-01-24,187377.91799999995,57611.419,0,0.729,8069.295,3441.617,7111.465,1065.224,300828.59199999995,0.3508620640669779
2012-01-25,199850.628,81652.318,0,2.679,7921.924,3852.647,7016.756,1054.983,337907.526,0.3980240828395399
2012-01-26,198400.958,82462.129,0,2.847,7906.919,4007.909,7072.122,1053.33,337921.83400000003,0.39347969949608896
2012-01-27,198244.545,64308.086,0,4.024,7540.617,4029.609,7040.689,1059.624,319717.28900000005,0.376624974671367
2012-01-28,160612.972,32975.777,0,0,7644.156,3115.261,6474.007,1093.523,243155.566,0.3257561778285137
2012-01-29,126257.927,26557.459,0,0,7929.751,2160.016,5662.508,1087.518,200280.018,0.2644599390823953
2012-01-30,158905.616,73388.156,0,7.792,8245.596,2890.961,6825.859,1068.379,288652.05199999997,0.3317586534868355
2012-01-31,182339.684,74163.387,0,16.775,8080.67,3182.313,6621.472,1075.977,312999.89200000005,0.3483443315637403
2012-02-01,177652.119,69976.579,0,28.365,7914.14,3093.894,6431.959,987.504,303668.057,0.3282327171819492
2012-02-02,145769.277,53827.564,0,42.944,8154.163,3645.743,6234.446,987.777,256224.291,0.26739966057092235
2012-02-03,142061.344,49116.763,0,40.034,8136.266,3632.074,6385.638,949.724,248568.86700000003,0.2539268964230349
2012-02-04,132719.701,41380.712,0,1.543,8462.042,3669.024,5203.005,927.62,224389.816,0.2544902729743457
2012-02-05,124186.07500000003,27895.745,0,0,8258.769,3377.042,5611.041,929.999,201518.81300000002,0.24682907257100542
2012-02-06,126259.141,53539.062,0,30.884,7987.096,3652.29,6215.08,968.91,235079.31900000002,0.25463234227913784
2012-02-07,142847.917,51354.014,0,48.469,7958.3,3450.315,6131.555,910.878,249093.53999999998,0.2629888515722912
2012-02-08,158022.055,61251.389,0,32.334,8236.293,3200.493,6781.489,915.31,275592.91599999997,0.2826118938213604
2012-02-09,191783.32299999995,78629.774,0,24.882,8170.245,3007.973,6748.835,962.121,326467.8659999999,0.3349658322613961
2012-02-10,195093.99,66458.936,0,24.657,8402.088,3139.678,6636.275,925.145,318137.037,0.32394257152804184
2012-02-11,186141.32600000003,37851.418,0,9.011,8637.755,2741.677,6710.766,963.665,273587.84500000003,0.3099940250302698
2012-02-12,147722.886,27123.844,0,0,8402.209,2358.206,6249.272,953.573,223617.85700000002,0.2654165033914809
2012-02-13,179067.655,66766.214,0,24.441,8237.619,3484.072,7237.697,1017.682,302809.9799999999,0.313352306610996
2012-02-14,185726.279,61946.471,0,29.436,8216.721,2524.822,6864.514,1029.209,303381.68899999995,0.30932420981058245
2012-02-15,188216.771,66525.788,0,21.709,8387.285,2809.656,7230.748,1042.654,311469.557,0.3237538204047181
2012-02-16,199751.27099999995,58469.553,0,11.646,8197.9,2518.537,6952.946,1022.391,314161.82999999996,0.3262466546672234
2012-02-17,203026.433,69342.8,0,10.196,8227.564,2012.8,5866.02,984.196,327174.25099999993,0.3569972286422008
2012-02-18,205904.94799999995,54598.267,0,0,8398.253,2226.427,5224.277,1003.25,308027.65099999995,0.39084453419437004
2012-02-19,181756.163,29978.423,0,0,7982.319,1565.655,5190.031,1017.133,257640.174,0.3398499477225815
2012-02-20,196590.417,58727.995,0,4.184,8049.439,2079.405,5657.354,1047.874,309078.998,0.3447340072885692
2012-02-21,215034.692,83634.865,0,10.559,8029.055,1632.286,4868.135,1078.043,350924.003,0.3983070877453094
2012-02-22,226270.304,86314.757,0,13.948,8034.602,2128.814,5819.302,1023.8,366213.972,0.4116606091953832
2012-02-23,215514.46200000003,74933.64,0,5.779,8225.621,2571.163,6325.618,975.905,345239.892,0.3923551183694134
